f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,-0.3019408583641052,-0.1294824481010437,-0.5192390084266663,-0.42306628823280334,-0.6159578561782837,-0.7515531778335571,-0.7146887183189392,-1.0230095386505127,-0.3796301484107971,-0.905074954032898,-0.43558862805366516,-1.2351289987564087,-0.4636554419994354,-1.4357578754425049,-0.4910055994987488,-1.6144883632659912,-0.19298623502254486,-0.981197714805603,-0.22920921444892883,-1.3434703350067139,-0.27060988545417786,-1.5500067472457886,-0.324752539396286,-1.7173796892166138,-0.021104898303747177,-0.9751609563827515,-0.02450908161699772,-1.3123228549957275,-0.0679803192615509,-1.5079617500305176,-0.13130983710289001,-1.6646735668182373,0.15100499987602234,-0.8987088799476624,0.19776329398155212,-1.1634570360183716,0.18855854868888855,-1.3237425088882446,0.14744161069393158,-1.4526289701461792,PREV
0.0,0.0,-0.30080878734588623,-0.1451742798089981,-0.517238199710846,-0.4564318060874939,-0.635214626789093,-0.7675879001617432,-0.7425482273101807,-1.005566954612732,-0.27585533261299133,-0.9268786907196045,-0.3198423981666565,-1.2679731845855713,-0.3444550335407257,-1.4795794486999512,-0.36058923602104187,-1.6633656024932861,-0.10291313380002975,-0.9946867227554321,-0.11388130486011505,-1.389866590499878,-0.14045193791389465,-1.6327500343322754,-0.17307597398757935,-1.8374286890029907,0.05122856795787811,-0.9886123538017273,0.0633024051785469,-1.3687292337417603,0.03732426464557648,-1.6072816848754883,-0.0009374578949064016,-1.8109327554702759,0.1958562731742859,-0.9168252348899841,0.2341179996728897,-1.2113468647003174,0.22905276715755463,-1.4143332242965698,0.2055846005678177,-1.5930153131484985,START
0.0,0.0,-0.30517032742500305,-0.07348590344190598,-0.5522550344467163,-0.30388143658638,-0.7175637483596802,-0.550247848033905,-0.8633919954299927,-0.7536949515342712,-0.35906141996383667,-0.8778866529464722,-0.4741095304489136,-1.209884762763977,-0.5457743406295776,-1.417531967163086,-0.5990658402442932,-1.598433256149292,-0.1823185533285141,-0.9832355976104736,-0.24352799355983734,-1.3884482383728027,-0.30041995644569397,-1.6346632242202759,-0.3515017628669739,-1.8376991748809814,-0.011314480565488338,-0.9968380331993103,-0.01964012160897255,-1.3923277854919434,-0.05112249404191971,-1.6344468593597412,-0.08928586542606354,-1.849005937576294,0.15643897652626038,-0.9354665279388428,0.24914634227752686,-1.250606656074524,0.29303672909736633,-1.466717004776001,0.3208698332309723,-1.665069580078125,START
0.0,0.0,-0.4014010429382324,-0.059000615030527115,-0.7302953600883484,-0.3609914779663086,-0.7634062170982361,-0.7607897520065308,-0.5840492844581604,-1.01652991771698,-0.48085686564445496,-0.8923787474632263,-0.5300368666648865,-1.2278209924697876,-0.5470236539840698,-0.8850733637809753,-0.5149556398391724,-0.6944776773452759,-0.27785494923591614,-0.9606176018714905,-0.35860615968704224,-1.2874113321304321,-0.36707577109336853,-0.8736278414726257,-0.2990954518318176,-0.729288637638092,-0.07432194799184799,-0.9769110083580017,-0.15347041189670563,-1.2929731607437134,-0.18252111971378326,-0.8763676881790161,-0.13519102334976196,-0.7062287330627441,0.15176519751548767,-0.9389845728874207,0.049375057220458984,-1.21764075756073,0.005918576382100582,-0.9047688841819763,0.03810415044426918,-0.7275553345680237,EXIT
0.0,0.0,-0.33786502480506897,-0.1159680113196373,-0.6020170450210571,-0.3716159760951996,-0.7558204531669617,-0.6797698140144348,-0.8576008081436157,-0.9653468728065491,-0.34897279739379883,-0.8768132328987122,-0.4551391303539276,-1.2205866575241089,-0.5330503582954407,-1.4242353439331055,-0.6041936278343201,-1.5998860597610474,-0.16481506824493408,-0.9863201379776001,-0.22981315851211548,-1.404445767402649,-0.30349329113960266,-1.6605778932571411,-0.38313621282577515,-1.8815972805023193,0.00838976539671421,-1.0196540355682373,-0.03350101411342621,-1.423655390739441,-0.10293541848659515,-1.6705362796783447,-0.18687596917152405,-1.878531813621521,0.18136446177959442,-0.9881278276443481,0.1784006655216217,-1.3172518014907837,0.13418127596378326,-1.527281641960144,0.06398531794548035,-1.698419451713562,NONE
0.0,0.0,-0.3828714191913605,0.011982277035713196,-0.7149702310562134,-0.1482122838497162,-0.9350650310516357,-0.37492918968200684,-1.1152764558792114,-0.5595519542694092,-0.6330866813659668,-0.7266034483909607,-0.8076817989349365,-1.0324058532714844,-0.8953109979629517,-1.2288085222244263,-0.9606953263282776,-1.407975673675537,-0.4608679711818695,-0.8874634504318237,-0.6004505157470703,-1.2737834453582764,-0.6800256371498108,-1.5202362537384033,-0.7380092144012451,-1.7326477766036987,-0.2744373083114624,-0.9673833847045898,-0.38912394642829895,-1.3434796333312988,-0.4729233384132385,-1.5647982358932495,-0.544073760509491,-1.7572801113128662,-0.0648854449391365,-0.9908853769302368,-0.11704760044813156,-1.3203849792480469,-0.17090336978435516,-1.52317214012146,-0.22829389572143555,-1.7068220376968384,NONE
0.0,0.0,-0.3697706162929535,0.07047361135482788,-0.6974329948425293,-0.06119035929441452,-0.9511077404022217,-0.2780149281024933,-1.1686655282974243,-0.39614415168762207,-0.6564638614654541,-0.684203565120697,-0.8603430986404419,-1.0072331428527832,-0.9716697335243225,-1.2111375331878662,-1.0582947731018066,-1.3987685441970825,-0.5023068785667419,-0.8646845817565918,-0.6867063045501709,-1.2695307731628418,-0.7967550754547119,-1.511821985244751,-0.888507604598999,-1.7212204933166504,-0.3291991651058197,-0.9554488658905029,-0.4730392396450043,-1.3576806783676147,-0.5696393847465515,-1.5895404815673828,-0.6577543020248413,-1.7893637418746948,-0.12704341113567352,-0.9883830547332764,-0.17036205530166626,-1.3193159103393555,-0.2172563225030899,-1.532865047454834,-0.27066120505332947,-1.7263119220733643,NONE
0.0,0.0,-0.33768001198768616,0.07373321056365967,-0.669451892375946,-0.009891237132251263,-0.9375925064086914,-0.18541860580444336,-1.1625134944915771,-0.28697970509529114,-0.6882933974266052,-0.6475757360458374,-0.895241379737854,-0.9575899243354797,-1.0096479654312134,-1.149731159210205,-1.103358507156372,-1.3383511304855347,-0.5497334003448486,-0.8353354930877686,-0.7430417537689209,-1.2229819297790527,-0.8525677919387817,-1.4615370035171509,-0.9480193257331848,-1.6746653318405151,-0.3856346011161804,-0.9316511154174805,-0.5440634489059448,-1.3197131156921387,-0.644427478313446,-1.5498645305633545,-0.7383074760437012,-1.752880573272705,-0.19146403670310974,-0.9703388810157776,-0.2598479688167572,-1.2902491092681885,-0.312711626291275,-1.503666877746582,-0.36936455965042114,-1.6995707750320435,NONE
0.0,0.0,-0.33748582005500793,0.08974096924066544,-0.6798602342605591,0.004058626014739275,-0.9480026960372925,-0.17063723504543304,-1.1739983558654785,-0.259335994720459,-0.7010373473167419,-0.6412017345428467,-0.9179489612579346,-0.9497725963592529,-1.0376375913619995,-1.1474705934524536,-1.1340906620025635,-1.3379489183425903,-0.5560393333435059,-0.8311511278152466,-0.7628868818283081,-1.2220757007598877,-0.8847274780273438,-1.4649031162261963,-0.9900279641151428,-1.6793975830078125,-0.38453349471092224,-0.9346977472305298,-0.5592382550239563,-1.329857587814331,-0.6736680865287781,-1.561772346496582,-0.779070258140564,-1.7680819034576416,-0.1851980835199356,-0.9764251112937927,-0.2634013593196869,-1.3030048608779907,-0.3178865909576416,-1.5223143100738525,-0.37411922216415405,-1.7241826057434082,NONE
0.0,0.0,-0.3416326940059662,0.08885247260332108,-0.6752206683158875,0.006312679033726454,-0.9484171271324158,-0.15225912630558014,-1.1850156784057617,-0.22347897291183472,-0.7115239500999451,-0.6334035992622375,-0.9325764179229736,-0.9343137145042419,-1.0600287914276123,-1.1230289936065674,-1.1648870706558228,-1.3055965900421143,-0.5729135870933533,-0.8196109533309937,-0.78203284740448,-1.2020750045776367,-0.9062806367874146,-1.4380637407302856,-1.0173149108886719,-1.6479941606521606,-0.4065629839897156,-0.9229105114936829,-0.5870704650878906,-1.3079928159713745,-0.702761173248291,-1.5347663164138794,-0.8121839165687561,-1.7356802225112915,-0.2117929905653,-0.9702028036117554,-0.29308879375457764,-1.2942122220993042,-0.3458004891872406,-1.5107431411743164,-0.401673823595047,-1.7075955867767334,NONE
0.0,0.0,-0.3417300879955292,0.10710961371660233,-0.6737908124923706,0.021956585347652435,-0.9411587715148926,-0.13398654758930206,-1.1761629581451416,-0.18581193685531616,-0.7297799587249756,-0.6095084547996521,-0.9616318345069885,-0.9010196924209595,-1.0946428775787354,-1.0858412981033325,-1.205609917640686,-1.266849160194397,-0.5988864302635193,-0.8008291125297546,-0.820303738117218,-1.1712013483047485,-0.9538045525550842,-1.403428554534912,-1.074056625366211,-1.6134921312332153,-0.4375220537185669,-0.9085577130317688,-0.6291638016700745,-1.2751060724258423,-0.7536092400550842,-1.5029668807983398,-0.8715270757675171,-1.7087265253067017,-0.2459583431482315,-0.9627172946929932,-0.3389297425746918,-1.276720643043518,-0.39871782064437866,-1.4895175695419312,-0.4615432024002075,-1.690773367881775,NONE
0.0,0.0,-0.3383723795413971,0.10625314712524414,-0.6666789650917053,0.026282254606485367,-0.933796226978302,-0.1193012073636055,-1.1677275896072388,-0.16604267060756683,-0.7334928512573242,-0.5994099974632263,-0.9645821452140808,-0.8790989518165588,-1.1016666889190674,-1.0542101860046387,-1.2185437679290771,-1.228371024131775,-0.6092805862426758,-0.7929498553276062,-0.8266237378120422,-1.1513408422470093,-0.9604900479316711,-1.3753684759140015,-1.0833653211593628,-1.580451488494873,-0.45286932587623596,-0.8987420201301575,-0.6413193941116333,-1.2592227458953857,-0.7639833688735962,-1.4796537160873413,-0.8816526532173157,-1.6790618896484375,-0.2656213641166687,-0.9491057395935059,-0.3605422079563141,-1.2572184801101685,-0.42599666118621826,-1.4674261808395386,-0.4949573874473572,-1.66514253616333,NONE
0.0,0.0,-0.3355216383934021,0.1174965649843216,-0.6813901662826538,0.04421382397413254,-0.9558334350585938,-0.11071968078613281,-1.192432165145874,-0.15500226616859436,-0.7519052028656006,-0.5776911377906799,-0.9957927465438843,-0.8619765043258667,-1.1368608474731445,-1.0411254167556763,-1.2559789419174194,-1.217186689376831,-0.6284489035606384,-0.7778459191322327,-0.8624200224876404,-1.1403990983963013,-1.0031877756118774,-1.3695882558822632,-1.1282579898834229,-1.5749754905700684,-0.47110480070114136,-0.893685519695282,-0.6778963208198547,-1.249303936958313,-0.8150973916053772,-1.4729135036468506,-0.9422088265419006,-1.6744625568389893,-0.280365914106369,-0.9580615162849426,-0.3903852105140686,-1.2660175561904907,-0.46429115533828735,-1.4769032001495361,-0.5387609601020813,-1.6759074926376343,NONE
0.0,0.0,-0.33870214223861694,0.11499610543251038,-0.678974986076355,0.04417623206973076,-0.9531049728393555,-0.10581284016370773,-1.190431833267212,-0.14773155748844147,-0.7480407953262329,-0.5751697421073914,-0.9882026314735413,-0.8502250909805298,-1.1281163692474365,-1.0228538513183594,-1.2488764524459839,-1.1968038082122803,-0.6276413202285767,-0.7784978151321411,-0.8569386005401611,-1.130785584449768,-0.9951191544532776,-1.3510032892227173,-1.1211739778518677,-1.5524450540542603,-0.4726559817790985,-0.8913276195526123,-0.6709931492805481,-1.244404911994934,-0.8009328246116638,-1.4590001106262207,-0.9240161776542664,-1.6513173580169678,-0.2842893600463867,-0.9480304718017578,-0.39042818546295166,-1.2494932413101196,-0.4634511172771454,-1.4540503025054932,-0.5386651158332825,-1.645292043685913,NONE
0.0,0.0,-0.3395618200302124,0.11164353042840958,-0.6764728426933289,0.05457993596792221,-0.9546606540679932,-0.08567537367343903,-1.194963812828064,-0.1340201050043106,-0.751471221446991,-0.5707152485847473,-0.9950169920921326,-0.8458720445632935,-1.1362653970718384,-1.0205332040786743,-1.2548242807388306,-1.197664499282837,-0.6303585171699524,-0.7762991786003113,-0.8665298819541931,-1.1305992603302002,-1.0087147951126099,-1.3532522916793823,-1.136466145515442,-1.5564022064208984,-0.4722331464290619,-0.899312436580658,-0.6787693500518799,-1.250214695930481,-0.8147976398468018,-1.4707602262496948,-0.9402621984481812,-1.6670987606048584,-0.27939656376838684,-0.9702305793762207,-0.3965739905834198,-1.2720376253128052,-0.4755728244781494,-1.4770252704620361,-0.5546271800994873,-1.6664232015609741,NONE
0.0,0.0,-0.3339346647262573,0.13316082954406738,-0.6794989705085754,0.07143077999353409,-0.9543595314025879,-0.08030954003334045,-1.1908085346221924,-0.11963570863008499,-0.7556425333023071,-0.5649775266647339,-1.0007948875427246,-0.8360676765441895,-1.1451982259750366,-1.0092045068740845,-1.2675527334213257,-1.1843780279159546,-0.6347905993461609,-0.7726792693138123,-0.8702070713043213,-1.1254023313522339,-1.0139646530151367,-1.3458459377288818,-1.1458680629730225,-1.5483551025390625,-0.4797108471393585,-0.8921735286712646,-0.6839380860328674,-1.2452055215835571,-0.8212851285934448,-1.459423542022705,-0.9515016674995422,-1.6517456769943237,-0.2908671200275421,-0.9592204093933105,-0.40344661474227905,-1.260543704032898,-0.4817545413970947,-1.4644402265548706,-0.561951220035553,-1.6545690298080444,NONE
0.0,0.0,-0.3381788432598114,0.11487284302711487,-0.6805409789085388,0.05326269194483757,-0.9604630470275879,-0.08707045018672943,-1.2005946636199951,-0.12026211619377136,-0.7554150819778442,-0.5640990734100342,-0.9971821904182434,-0.8342129588127136,-1.1406023502349854,-1.0040526390075684,-1.265621304512024,-1.1787843704223633,-0.6355244517326355,-0.7720756530761719,-0.8717938661575317,-1.1227898597717285,-1.016449213027954,-1.3432841300964355,-1.1510043144226074,-1.548083782196045,-0.47921547293663025,-0.8924835324287415,-0.685899019241333,-1.2413996458053589,-0.824131965637207,-1.4525569677352905,-0.9555931687355042,-1.6433353424072266,-0.2880783677101135,-0.9593089818954468,-0.4027262032032013,-1.2571231126785278,-0.4829499423503876,-1.460499882698059,-0.565901517868042,-1.6514465808868408,NONE
0.0,0.0,-0.3333345651626587,0.13198280334472656,-0.6817828416824341,0.07626233994960785,-0.9638978242874146,-0.06568078696727753,-1.2041234970092773,-0.09608490765094757,-0.7670995593070984,-0.5507734417915344,-1.0168871879577637,-0.8183489441871643,-1.1630432605743408,-0.9867120981216431,-1.2875683307647705,-1.157241940498352,-0.6460502743721008,-0.7632895708084106,-0.8917142748832703,-1.1138681173324585,-1.0415440797805786,-1.3300142288208008,-1.1780461072921753,-1.5267632007598877,-0.4889683425426483,-0.891986608505249,-0.7038374543190002,-1.2379192113876343,-0.8492411971092224,-1.450602650642395,-0.9845443964004517,-1.63948655128479,-0.29874610900878906,-0.9686712622642517,-0.42158156633377075,-1.270583152770996,-0.5071002840995789,-1.4730336666107178,-0.5937851667404175,-1.6611372232437134,NONE
0.0,0.0,-0.3434867858886719,0.15155811607837677,-0.7039564847946167,0.10297764837741852,-0.9927236437797546,-0.04663925617933273,-1.2349212169647217,-0.07201714813709259,-0.780125617980957,-0.5297547578811646,-1.0430138111114502,-0.7934159636497498,-1.1972730159759521,-0.9629771709442139,-1.329345464706421,-1.134781837463379,-0.6610463261604309,-0.7503397464752197,-0.9183697700500488,-1.1016446352005005,-1.0782989263534546,-1.3179265260696411,-1.2233694791793823,-1.5138318538665771,-0.5054653882980347,-0.8865841031074524,-0.7311285734176636,-1.2354732751846313,-0.8845190405845642,-1.4490505456924438,-1.0278112888336182,-1.6380705833435059,-0.31532779335975647,-0.9699733853340149,-0.4468238353729248,-1.2722688913345337,-0.5402493476867676,-1.4739675521850586,-0.6354592442512512,-1.6596652269363403,NONE
0.0,0.0,-0.35175105929374695,0.16415677964687347,-0.7119776606559753,0.13144777715206146,-1.000630497932434,-0.013212006539106369,-1.2479408979415894,-0.05705266818404198,-0.8123633861541748,-0.48814156651496887,-1.0812472105026245,-0.7459427714347839,-1.2379705905914307,-0.908989667892456,-1.3733092546463013,-1.0741188526153564,-0.696736216545105,-0.7173216938972473,-0.9624457955360413,-1.059516191482544,-1.1240822076797485,-1.268813133239746,-1.274047613143921,-1.4587743282318115,-0.5432637333869934,-0.865741491317749,-0.7824299335479736,-1.2046937942504883,-0.9410313963890076,-1.4165393114089966,-1.0899176597595215,-1.60560941696167,-0.3525144159793854,-0.9659294486045837,-0.49275630712509155,-1.265095591545105,-0.5907192826271057,-1.4670687913894653,-0.689582884311676,-1.6541045904159546,NONE
0.0,0.0,-0.359893798828125,0.16605649888515472,-0.719734251499176,0.13649201393127441,-0.996515154838562,-0.03251597285270691,-1.2361959218978882,-0.16014334559440613,-0.8177179098129272,-0.4805789291858673,-1.0712915658950806,-0.727916419506073,-1.2214140892028809,-0.8769209384918213,-1.3593266010284424,-1.0265532732009888,-0.6986902952194214,-0.7154184579849243,-0.9505822062492371,-1.0341036319732666,-1.1092196702957153,-1.2216813564300537,-1.2621232271194458,-1.393066167831421,-0.5438367128372192,-0.8670030236244202,-0.7682024836540222,-1.1856088638305664,-0.9220079779624939,-1.3718088865280151,-1.0714826583862305,-1.5392054319381714,-0.3527751564979553,-0.9662662148475647,-0.48460549116134644,-1.2595486640930176,-0.5732924938201904,-1.4493415355682373,-0.6658209562301636,-1.6236554384231567,NONE
0.0,0.0,-0.45879632234573364,0.18518893420696259,-0.8935452103614807,0.06430072337388992,-1.1081130504608154,-0.378486692905426,-1.0187392234802246,-0.7532684803009033,-0.9961531162261963,-0.3331267535686493,-1.2539217472076416,-0.5902816653251648,-1.0422672033309937,-0.3147844970226288,-0.8981496691703796,-0.21071261167526245,-0.8326578736305237,-0.5537782907485962,-1.0716572999954224,-0.8012932538986206,-0.8339150547981262,-0.4482543468475342,-0.7188975214958191,-0.38060280680656433,-0.6433947682380676,-0.7522444725036621,-0.864531397819519,-1.0016372203826904,-0.6377770900726318,-0.600612461566925,-0.5035504698753357,-0.4739876389503479,-0.4146100878715515,-0.9361799955368042,-0.6176133155822754,-1.0421584844589233,-0.4779541790485382,-0.7257578372955322,-0.3634948134422302,-0.6027901768684387,NONE
0.0,0.0,-0.4413721263408661,0.21680855751037598,-0.8864710330963135,0.10338842868804932,-1.0805355310440063,-0.3569023013114929,-1.0025800466537476,-0.7524878978729248,-0.9759920239448547,-0.34103041887283325,-1.2480467557907104,-0.5571507215499878,-1.0254384279251099,-0.2722943127155304,-0.8744165301322937,-0.186846524477005,-0.813226044178009,-0.5819388031959534,-1.0702916383743286,-0.8028215169906616,-0.8340204358100891,-0.43423351645469666,-0.7168225646018982,-0.3899613618850708,-0.6135916113853455,-0.7836816310882568,-0.8599309325218201,-1.0024350881576538,-0.6161734461784363,-0.5670787692070007,-0.4718080461025238,-0.4538114666938782,-0.37055471539497375,-0.9652087688446045,-0.5945581197738647,-1.012481689453125,-0.4475671350955963,-0.6849169731140137,-0.32428595423698425,-0.5856075286865234,NONE
0.0,0.0,-0.44765979051589966,0.2147386372089386,-0.9099531173706055,0.09295597672462463,-1.1295961141586304,-0.38331714272499084,-1.037137508392334,-0.7803059816360474,-0.9834531545639038,-0.3285061717033386,-1.2588900327682495,-0.5733346939086914,-1.042807698249817,-0.28051555156707764,-0.8921369314193726,-0.1769997775554657,-0.8229937553405762,-0.5680408477783203,-1.0808790922164917,-0.8109923601150513,-0.844636082649231,-0.4399149715900421,-0.7119609117507935,-0.37503671646118164,-0.6286473274230957,-0.7719420194625854,-0.882644772529602,-1.0307563543319702,-0.641846776008606,-0.5987066030502319,-0.4846702516078949,-0.4568641483783722,-0.38889992237091064,-0.9617891311645508,-0.6193263530731201,-1.0600709915161133,-0.47611263394355774,-0.7308236360549927,-0.34768494963645935,-0.6074011921882629,NONE
